;Neighborhood;Neighborhood Latitude;Neighborhood Longitude;Venue;Venue Latitude;Venue Longitude;Venue Category
51;10115;52.5337069545604;13.387223860255002;Freysinn;52.53958224408168;13.388077852841825;Café
52;10115;52.5337069545604;13.387223860255002;momos;52.527605;13.387043;Dumpling Restaurant
53;10115;52.5337069545604;13.387223860255002;Park am Nordbahnhof;52.53593369274464;13.383321762084961;Park
54;10115;52.5337069545604;13.387223860255002;Hotel Grenzfall;52.535802854892005;13.389174324313966;Hotel
55;10115;52.5337069545604;13.387223860255002;B-Turm;52.53698436006245;13.393551707267761;Outdoor Sculpture
56;10115;52.5337069545604;13.387223860255002;Glückscafé;52.535202;13.377567;Coffee Shop
57;10115;52.5337069545604;13.387223860255002;Mauercafe;52.53422;13.387949;Café
58;10115;52.5337069545604;13.387223860255002;Hasir Burger;52.53243180078843;13.380728748840674;Burger Joint
59;10115;52.5337069545604;13.387223860255002;Bar Hotel TRYP Berlin Mitte;52.53277458045829;13.380439527239549;Hotel
60;10115;52.5337069545604;13.387223860255002;Havana Club;52.53205114402374;13.380272082985698;Cocktail Bar
61;10115;52.5337069545604;13.387223860255002;Steinecke;52.533362;13.37975;Bakery
62;10117;52.51874564859892;13.390193384059415;Dussmann das KulturKaufhaus;52.518312;13.388708;Bookstore
63;10117;52.51874564859892;13.390193384059415;Dussmann English Bookshop;52.518222843680675;13.389239378375944;Bookstore
64;10117;52.51874564859892;13.390193384059415;Freundschaft;52.51829373810599;13.39034378528595;Wine Bar
65;10117;52.51874564859892;13.390193384059415;Hotel Eurostars Berlin;52.52042;13.389744;Hotel
66;10117;52.51874564859892;13.390193384059415;Windhorst;52.51855306339908;13.386269840737189;Cocktail Bar
67;10117;52.51874564859892;13.390193384059415;Cookies Cream;52.51656861215425;13.388007784206705;Vegetarian / Vegan Restaurant
68;10117;52.51874564859892;13.390193384059415;LUSH;52.51964161972643;13.38835156449952;Cosmetics Shop
69;10117;52.51874564859892;13.390193384059415;Tränenpalast;52.52085424559891;13.387162011117056;Historic Site
70;10117;52.51874564859892;13.390193384059415;Pergamonmuseum. Das Panorama;52.52086918882907;13.393857479095459;Exhibit
71;10117;52.51874564859892;13.390193384059415;Flamingo Fresh Food Bar;52.51954067986944;13.385424613952637;Sandwich Place
72;10117;52.51874564859892;13.390193384059415;Bebelplatz;52.51653012045096;13.393846660247611;Plaza
73;10117;52.51874564859892;13.390193384059415;Maxim Gorki Theater;52.51894077519612;13.39524493467083;Theater
74;10117;52.51874564859892;13.390193384059415;Hotel de Rome;52.516024880809326;13.393938200455462;Hotel
75;10117;52.51874564859892;13.390193384059415;Staatsoper Unter den Linden;52.517023910254956;13.394651412963867;Opera House
76;10117;52.51874564859892;13.390193384059415;Regent Berlin;52.51537487444737;13.390936801352405;Hotel
77;10117;52.51874564859892;13.390193384059415;dm-drogerie markt;52.520461;13.388561;Drugstore
78;10117;52.51874564859892;13.390193384059415;Reiterstandbild Friedrich der Große;52.517370062301744;13.392854268546179;Outdoor Sculpture
79;10117;52.51874564859892;13.390193384059415;Hotel NH Collection Berlin Mitte Friedrichstrasse;52.51968756858481;13.38884174823761;Hotel
80;10117;52.51874564859892;13.390193384059415;DRIVE Volkswagen Group Forum;52.516653727429;13.389072847785428;Exhibit
81;10117;52.51874564859892;13.390193384059415;Crackers;52.51649507652091;13.388117551803589;Restaurant
82;10117;52.51874564859892;13.390193384059415;AMPELMANN Flagship Store;52.516726006341436;13.388661265724483;Souvenir Shop
83;10117;52.51874564859892;13.390193384059415;Grill Royal;52.52255996031185;13.388450145721436;Steakhouse
84;10117;52.51874564859892;13.390193384059415;Admiralspalast Studio;52.520784660494506;13.388889461192973;Music Venue
85;10117;52.51874564859892;13.390193384059415;Komische Oper;52.51596828902978;13.38670069725068;Opera House
86;10117;52.51874564859892;13.390193384059415;COS;52.51594664962925;13.389171659946442;Clothing Store
87;10117;52.51874564859892;13.390193384059415;Dachterrasse | Hotel de Rome;52.51579461318027;13.394086388299044;Roof Deck
88;10117;52.51874564859892;13.390193384059415;Ritter Sport Bunte Schokowelt;52.51490646289965;13.390378033623746;Chocolate Shop
89;10117;52.51874564859892;13.390193384059415;Lafayette Gourmet;52.51438464756296;13.389569085434193;Gourmet Shop
90;10117;52.51874564859892;13.390193384059415;Deutsches Historisches Museum;52.5177881130353;13.39694770969441;History Museum
91;10117;52.51874564859892;13.390193384059415;NIVEA Haus Berlin;52.51718712925783;13.387929797172546;Cosmetics Shop
92;10117;52.51874564859892;13.390193384059415;Jolly;52.520528807149965;13.394800918201327;Chinese Restaurant
93;10117;52.51874564859892;13.390193384059415;Pergamonmuseum;52.520843;13.396395;History Museum
94;10117;52.51874564859892;13.390193384059415;Ischtar-Tor;52.520741776446705;13.397204678584995;Exhibit
95;10117;52.51874564859892;13.390193384059415;Meisterschueler Bar & Galerie;52.52214157968184;13.38851558832181;Bar
96;10117;52.51874564859892;13.390193384059415;Ständige Vertretung;52.52094499956383;13.38599425958891;German Restaurant
97;10117;52.51874564859892;13.390193384059415;Berliner Ensemble;52.5221813376035;13.385939598083496;Theater
98;10117;52.51874564859892;13.390193384059415;Haferkater;52.520253;13.38803;Vegetarian / Vegan Restaurant
99;10117;52.51874564859892;13.390193384059415;Museum für Islamische Kunst;52.520708902848284;13.396697345529542;Art Museum
100;10117;52.51874564859892;13.390193384059415;Pierre Boulez Saal;52.51533292570581;13.396217823028564;Concert Hall
101;10117;52.51874564859892;13.390193384059415;Neues Museum;52.5201576091737;13.39783787727356;History Museum
102;10117;52.51874564859892;13.390193384059415;Konzerthaus Berlin;52.51363861144126;13.391794860363007;Concert Hall
103;10117;52.51874564859892;13.390193384059415;Kathedrale St. Hedwig;52.515840408600276;13.394501396904237;Church
104;10117;52.51874564859892;13.390193384059415;Gendarmenmarkt;52.51357005399756;13.392720222473145;Plaza
105;10117;52.51874564859892;13.390193384059415;James-Simon-Galerie;52.519736335537694;13.397366236749804;Art Gallery
106;10117;52.51874564859892;13.390193384059415;Einstein;52.51710878421212;13.38582158088684;Modern European Restaurant
107;10117;52.51874564859892;13.390193384059415;The Westin Grand Berlin;52.5157751854713;13.388444939610054;Hotel
108;10117;52.51874564859892;13.390193384059415;Bonanza Coffee;52.514034;13.390665;Coffee Shop
109;10117;52.51874564859892;13.390193384059415;Vincent;52.52153280149205;13.386339004430175;Piano Bar
110;10117;52.51874564859892;13.390193384059415;Märchenhütte Jacob;52.52301014591696;13.395116694524507;Indie Theater
111;10117;52.51874564859892;13.390193384059415;Schinkel Pavillion;52.51616321966491;13.396857047689211;Art Gallery
112;10117;52.51874564859892;13.390193384059415;Französischer Dom;52.51429479870534;13.392366170883179;Monument / Landmark
113;10117;52.51874564859892;13.390193384059415;Lustgarten;52.518469490131785;13.399454063404399;Garden
114;10117;52.51874564859892;13.390193384059415;Block House;52.520392073923205;13.388257541653811;Steakhouse
115;10117;52.51874564859892;13.390193384059415;Hotel Meliá Berlin;52.521367608183006;13.387927129190142;Hotel
116;10117;52.51874564859892;13.390193384059415;Großer Saal;52.51360922969275;13.392033576965332;Concert Hall
117;10117;52.51874564859892;13.390193384059415;Sammlung Boros;52.523351703701536;13.38421304897798;Art Gallery
118;10117;52.51874564859892;13.390193384059415;Gendarmerie;52.515718875674196;13.39093951929833;German Restaurant
119;10117;52.51874564859892;13.390193384059415;Altes Museum;52.51953741567019;13.398803472518921;History Museum
120;10117;52.51874564859892;13.390193384059415;Bebel Bar & Velvet Room;52.5159800953888;13.394030898724063;Hotel Bar
121;10117;52.51874564859892;13.390193384059415;Borchardt;52.51498065888788;13.390415960101807;Restaurant
122;10117;52.51874564859892;13.390193384059415;Alte Nationalgalerie;52.520796016677;13.398673088379343;Art Museum
123;10117;52.51874564859892;13.390193384059415;Titanic Gendarmenmarkt;52.515185563305494;13.394676208772314;Hotel
124;10117;52.51874564859892;13.390193384059415;Bode-Museum;52.52173;13.395044;Art Museum
125;10117;52.51874564859892;13.390193384059415;Butter Lindner;52.51787932321359;13.380449533542258;Gourmet Shop
126;10117;52.51874564859892;13.390193384059415;Galeries Lafayette;52.514469478526976;13.389597461128965;Department Store
127;10117;52.51874564859892;13.390193384059415;Monbijoupark;52.52313441612033;13.396893739700317;Park
128;10117;52.51874564859892;13.390193384059415;Sagrantino;52.51575379208366;13.390292927458177;Wine Bar
129;10117;52.51874564859892;13.390193384059415;Nö!;52.51331214646562;13.386288285255432;Wine Bar
130;10117;52.51874564859892;13.390193384059415;Fitness First;52.5139595;13.3956565;Gym / Fitness Center
131;10117;52.51874564859892;13.390193384059415;Refinery;52.52132616051177;13.384947180747984;Coffee Shop
132;10117;52.51874564859892;13.390193384059415;Quatsch Comedy Club;52.52352934523395;13.388136730389677;Comedy Club
133;10117;52.51874564859892;13.390193384059415;Mr. Susan;52.524365484525525;13.395541996018128;Cocktail Bar
134;10117;52.51874564859892;13.390193384059415;James-Simon-Park;52.52190716050168;13.399361371994019;Park
135;10117;52.51874564859892;13.390193384059415;Butter Lindner;52.51541571382971;13.389165614058212;Gourmet Shop
136;10117;52.51874564859892;13.390193384059415;Lutter & Wegner Gendarmenmarkt;52.5132109418307;13.391228914260864;German Restaurant
137;10117;52.51874564859892;13.390193384059415;Casalot;52.52472050168859;13.386438043942858;Middle Eastern Restaurant
138;10117;52.51874564859892;13.390193384059415;Rausch Schokoladenhaus;52.512289232118704;13.391400330243998;Chocolate Shop
139;10117;52.51874564859892;13.390193384059415;Zenkichi;52.52447181881935;13.389098274646114;Japanese Restaurant
140;10117;52.51874564859892;13.390193384059415;Muckrakers;52.522316743795265;13.384266850801996;Pizza Place
141;10117;52.51874564859892;13.390193384059415;Buchhandlung Walther König;52.52130069676686;13.40075831891714;Bookstore
142;10117;52.51874564859892;13.390193384059415;Deutscher Dom;52.51274735633035;13.392655849456787;History Museum
143;10117;52.51874564859892;13.390193384059415;Kin-Za;52.524928;13.395808;Caucasian Restaurant
144;10117;52.51874564859892;13.390193384059415;Hotel Adlon Kempinski Berlin;52.51603805458656;13.380124568939209;Hotel
145;10117;52.51874564859892;13.390193384059415;Kuppelumgang Berliner Dom;52.51896599010725;13.400980681715229;Scenic Lookout
146;10117;52.51874564859892;13.390193384059415;Julian & Elisa;52.51488078850184;13.39320033788681;Ice Cream Shop
147;10117;52.51874564859892;13.390193384059415;PalaisPopulaire;52.517124;13.396176;Art Gallery
148;10117;52.51874564859892;13.390193384059415;Zimt & Zucker;52.520654;13.384299;Café
149;10117;52.51874564859892;13.390193384059415;Adlon Spa by Resense;52.515823;13.380434;Spa
150;10117;52.51874564859892;13.390193384059415;Bikram Yoga Mitte;52.5248523826294;13.395954684238157;Yoga Studio
151;10117;52.51874564859892;13.390193384059415;Beets&Roots;52.51839920585437;13.384706188866252;Salad Place
152;10117;52.51874564859892;13.390193384059415;Böse Buben Bar;52.522309;13.384006;Bar
153;10117;52.51874564859892;13.390193384059415;ARCOTEL John F Berlin;52.515108331081294;13.397984175288698;Hotel
154;10117;52.51874564859892;13.390193384059415;St Christopher's Berlin Mitte Hostel;52.52362060546424;13.390963284366872;Hostel
155;10117;52.51874564859892;13.390193384059415;Murphy's;52.522302105545954;13.387296795845032;Irish Pub
156;10117;52.51874564859892;13.390193384059415;Rifugio De Napoli;52.522759;13.394635;Pizza Place
157;10117;52.51874564859892;13.390193384059415;Hackendahl;52.52529508604056;13.387141227722168;Pub
158;10117;52.51874564859892;13.390193384059415;Café 93;52.52299702982836;13.399751875666775;Café
159;10117;52.51874564859892;13.390193384059415;Brillant in Mitte;52.523537765643425;13.387768518737785;Optical Shop
160;10117;52.51874564859892;13.390193384059415;Deutsches Theater;52.52396965047738;13.382001224952836;Theater
161;10117;52.51874564859892;13.390193384059415;Vino & Basilico;52.525191;13.393192;Italian Restaurant
162;10119;52.53266576462154;13.407148978358595;W - Der Imbiss;52.534230383614386;13.405117392539978;Vegetarian / Vegan Restaurant
163;10119;52.53266576462154;13.407148978358595;Belyzium Artisan Chocolaterie;52.53098836036659;13.406007021826408;Chocolate Shop
164;10119;52.53266576462154;13.407148978358595;Lass uns Freunde bleiben;52.53311438663343;13.407182693481444;Bar
165;10119;52.53266576462154;13.407148978358595;Pappa E Ciccia;52.534297301794446;13.40822782697001;Italian Restaurant
166;10119;52.53266576462154;13.407148978358595;Die Brodstätte - Prenzlauer Berg;52.532193;13.410077;Bakery
167;10119;52.53266576462154;13.407148978358595;Standard Pizza;52.532830097962645;13.408712372261208;Pizza Place
168;10119;52.53266576462154;13.407148978358595;Kleine Fabriek;52.534515;13.405918;Baby Store
169;10119;52.53266576462154;13.407148978358595;Original Lotus-Massage;52.533023017203426;13.408234119415283;Massage Studio
170;10119;52.53266576462154;13.407148978358595;EastSeven Berlin Hostel;52.53346187395801;13.41054917570367;Hostel
171;10119;52.53266576462154;13.407148978358595;Kastanientörtchen;52.53403705834772;13.405214019633682;Dessert Shop
172;10119;52.53266576462154;13.407148978358595;Rosengarten;52.5324232385027;13.403204031613928;Beer Garden
173;10119;52.53266576462154;13.407148978358595;Lemongrass Scent;52.53366370111102;13.40963048118199;Vietnamese Restaurant
174;10119;52.53266576462154;13.407148978358595;Zionskirchplatz;52.53425657721459;13.404267067374413;Plaza
175;10119;52.53266576462154;13.407148978358595;Spielplatz im Weinbergspark;52.53311251977082;13.403041750190974;Playground
176;10119;52.53266576462154;13.407148978358595;Napoljonska;52.53485363274298;13.405777215957642;Breakfast Spot
177;10119;52.53266576462154;13.407148978358595;rou;52.535233;13.407213;Vegetarian / Vegan Restaurant
178;10119;52.53266576462154;13.407148978358595;Yafo in Berlin;52.530322;13.40594;Israeli Restaurant
179;10119;52.53266576462154;13.407148978358595;Tchoban Foundation Museum für Architekturzeichnung;52.53217768009156;13.409943542382347;Art Museum
180;10119;52.53266576462154;13.407148978358595;Weinerei Forum;52.53358881376712;13.402760662517966;Wine Bar
181;10119;52.53266576462154;13.407148978358595;Zionskirche;52.53471780760692;13.403792381286621;Church
182;10119;52.53266576462154;13.407148978358595;Circus Apartments;52.531061759151925;13.405638706972239;Vacation Rental
183;10119;52.53266576462154;13.407148978358595;Flaschbierschop;52.5307122265945;13.410815126023211;Beer Store
184;10119;52.53266576462154;13.407148978358595;La Bigoudène;52.534312009685856;13.403456851709327;French Restaurant
185;10119;52.53266576462154;13.407148978358595;Späti des Vertrauens;52.5331801511852;13.407015463261024;Convenience Store
186;10119;52.53266576462154;13.407148978358595;HERMAN;52.5323916321789;13.412292397754532;Beer Bar
187;10119;52.53266576462154;13.407148978358595;Macke Prinz;52.534414107341874;13.404593511691097;Pub
188;10119;52.53266576462154;13.407148978358595;specs berlin;52.53495986412568;13.406369511214223;Optical Shop
189;10119;52.53266576462154;13.407148978358595;Café Frank;52.531808;13.411665;Café
190;10119;52.53266576462154;13.407148978358595;La Focacceria;52.533683;13.403474;Pizza Place
191;10119;52.53266576462154;13.407148978358595;Ick koof mir Dave Lombardo wenn ick reich bin;52.53390891220065;13.403352450437309;Bar
192;10119;52.53266576462154;13.407148978358595;Cafe Galão;52.53111966672184;13.402515528856984;Café
193;10119;52.53266576462154;13.407148978358595;Volkspark am Weinberg;52.53250090252779;13.401453495025635;Park
194;10119;52.53266576462154;13.407148978358595;Schoenhouse Apartments;52.52982559026742;13.409508838488161;Vacation Rental
195;10119;52.53266576462154;13.407148978358595;Bäckerei Zessin;52.53354549040041;13.406436131941891;Bakery
196;10119;52.53266576462154;13.407148978358595;Pfefferberg;52.531816901783124;13.411699771044182;General Entertainment
197;10119;52.53266576462154;13.407148978358595;Yumcha Heroes;52.531269375282456;13.402616831272113;Dim Sum Restaurant
198;10119;52.53266576462154;13.407148978358595;St. Oberholz Coffee Lab;52.52969886646899;13.407445528202917;Coffee Shop
199;10119;52.53266576462154;13.407148978358595;Pfefferbett Hostel;52.53166025433178;13.41068581069384;Hostel
200;10119;52.53266576462154;13.407148978358595;MoZzarella & Pomodoro;52.529767652606715;13.404390098094908;Italian Restaurant
201;10119;52.53266576462154;13.407148978358595;Café Fleury;52.5312038400892;13.402489630320915;Café
202;10119;52.53266576462154;13.407148978358595;Impala Coffee;52.532549;13.412092;Coffee Shop
203;10119;52.53266576462154;13.407148978358595;Trespassers;52.53121584460098;13.40877886855202;Bar
204;10119;52.53266576462154;13.407148978358595;Mikkeller Berlin;52.529618;13.403741;Beer Bar
205;10119;52.53266576462154;13.407148978358595;Marina Blu;52.531389;13.402697;Italian Restaurant
206;10119;52.53266576462154;13.407148978358595;The future is up to you;52.534362898265876;13.405685699326568;Asian Restaurant
207;10119;52.53266576462154;13.407148978358595;Alimentari;52.53406919297667;13.402112142307157;Italian Restaurant
208;10119;52.53266576462154;13.407148978358595;Der Hahn ist tot!;52.534054;13.404358;French Restaurant
209;10119;52.53266576462154;13.407148978358595;Langbrett;52.5347027644888;13.405696315155831;Board Shop
210;10119;52.53266576462154;13.407148978358595;Superconscious;52.530941047957874;13.40204358100891;Boutique
211;10119;52.53266576462154;13.407148978358595;Gina Berlin;52.532342;13.409584;Trattoria/Osteria
212;10119;52.53266576462154;13.407148978358595;Giannis Pasta-Bar;52.529343;13.409697;Gourmet Shop
213;10119;52.53266576462154;13.407148978358595;Botanical Affairs;52.5298048;13.4047703;Cocktail Bar
214;10119;52.53266576462154;13.407148978358595;Süße Sünde;52.530925;13.401989;Ice Cream Shop
215;10119;52.53266576462154;13.407148978358595;To The Bone;52.529634439851925;13.404670413550816;Steakhouse
216;10119;52.53266576462154;13.407148978358595;Nong Nia;52.533145631315946;13.401588279762336;Vietnamese Restaurant
217;10119;52.53266576462154;13.407148978358595;Rodolfos Tapas Bar;52.53488540649414;13.408740997314453;Brazilian Restaurant
218;10119;52.53266576462154;13.407148978358595;Schwarze Pumpe;52.53241488988341;13.406199557037423;German Restaurant
219;10119;52.53266576462154;13.407148978358595;Weinerei Perlin;52.5358633594944;13.405094080396704;Wine Bar
220;10119;52.53266576462154;13.407148978358595;The Barn - Roastery;52.530038070215326;13.410568825887637;Coffee Shop
221;10119;52.53266576462154;13.407148978358595;Schurkenkeller;52.532643736909;13.410347586738357;Bar
222;10119;52.53266576462154;13.407148978358595;Visite ma tente;52.53314292314884;13.410923868471716;Bar
223;10119;52.53266576462154;13.407148978358595;8mm Bar;52.53111714196228;13.411931584503254;Bar
224;10119;52.53266576462154;13.407148978358595;I Due Forni;52.53077788005292;13.412472009658813;Italian Restaurant
225;10119;52.53266576462154;13.407148978358595;Grober Unfug;52.52930013364478;13.407207159885743;Comic Shop
226;10119;52.53266576462154;13.407148978358595;Olivin Sauna;52.531486303263044;13.411481315113834;Sauna / Steam Room
227;10119;52.53266576462154;13.407148978358595;Chagall;52.531389;13.412792;Gastropub
228;10119;52.53266576462154;13.407148978358595;Nola’s am Weinberg;52.5322701265329;13.401651316537496;Swiss Restaurant
229;10119;52.53266576462154;13.407148978358595;Lụa;52.53272658835336;13.412404932620941;Vietnamese Restaurant
230;10119;52.53266576462154;13.407148978358595;Fleischerei;52.52994151097423;13.410449845730223;German Restaurant
231;10119;52.53266576462154;13.407148978358595;Pfefferberg Theater;52.53168051561109;13.411493222822154;Theater
232;10119;52.53266576462154;13.407148978358595;Ziervogels Kult-Curry;52.533101929527895;13.412688522627654;Currywurst Joint
233;10119;52.53266576462154;13.407148978358595;Budni;52.530926664949405;13.412173150500852;Drugstore
234;10119;52.53266576462154;13.407148978358595;REWE;52.530484171406215;13.411590426564544;Supermarket
235;10119;52.53266576462154;13.407148978358595;Pfefferbräu;52.53161143494002;13.41193510896277;Brewery
236;10119;52.53266576462154;13.407148978358595;freakinmacstore;52.534221032078726;13.402115228884362;Electronics Store
237;10119;52.53266576462154;13.407148978358595;Frau Tulpe;52.533372479534734;13.401933141153714;Hobby Shop
238;10119;52.53266576462154;13.407148978358595;Hangi Sushi;52.53412640089691;13.404790246823497;Sushi Restaurant
239;10119;52.53266576462154;13.407148978358595;fitbox Prenzlauer Berg - EMS Fitnessstudio;52.53311;13.41233;Gym / Fitness Center
240;10119;52.53266576462154;13.407148978358595;Shanghai China Imbiss;52.533133578834686;13.412715542987657;Chinese Restaurant
241;10119;52.53266576462154;13.407148978358595;Espressomania Coffee Roastery;52.53453;13.405566;Coffee Shop
242;10119;52.53266576462154;13.407148978358595;Haliflor;52.535321256116106;13.406845887934676;Coffee Shop
243;10119;52.53266576462154;13.407148978358595;FUNI SHOP;52.533440704474316;13.402118682861328;Gift Shop
244;10119;52.53266576462154;13.407148978358595;Hotel Jurine;52.533924214596134;13.409118363402998;Hotel
245;10119;52.53266576462154;13.407148978358595;Morning Glory;52.536304951961455;13.407307202431772;Café
246;10119;52.53266576462154;13.407148978358595;Senefelderplatz;52.532058429232336;13.412416636683202;Plaza
247;10119;52.53266576462154;13.407148978358595;Kink Bar & Restaurant;52.53167;13.41204;Restaurant
248;10119;52.53266576462154;13.407148978358595;Teutoburger Platz;52.53201794092583;13.4088134765625;Plaza
249;10119;52.53266576462154;13.407148978358595;Bei Maria;52.53331845737647;13.401773680411525;Café
250;10119;52.53266576462154;13.407148978358595;MAZOOKA;52.53638110541938;13.407390506740663;Clothing Store
251;10119;52.53266576462154;13.407148978358595;Marubi Ramen;52.53134099392974;13.411975805000539;Ramen Restaurant
252;10119;52.53266576462154;13.407148978358595;MEININGER Hotel Berlin Alexanderplatz;52.53291825337376;13.413178299142748;Hotel
253;10178;52.52347430922784;13.41220333087634;MYKITA;52.52352;13.40948;Optical Shop
254;10178;52.52347430922784;13.41220333087634;Flying Tiger;52.52243722587935;13.412612279052135;Gift Shop
255;10178;52.52347430922784;13.41220333087634;dolores*;52.523736;13.409249;Burrito Place
256;10178;52.52347430922784;13.41220333087634;Mama Van - Sai Gon Deli;52.52277618060749;13.41046135741149;Vietnamese Restaurant
257;10178;52.52347430922784;13.41220333087634;Luiban;52.525728409357015;13.410967586425084;Stationery Store
258;10178;52.52347430922784;13.41220333087634;Klub Kitchen;52.524849;13.408988;Bistro
259;10178;52.52347430922784;13.41220333087634;Trüffelschwein;52.52538210651051;13.410744923625371;Men's Store
260;10178;52.52347430922784;13.41220333087634;FitX;52.5229596;13.4160802;Gym / Fitness Center
261;10178;52.52347430922784;13.41220333087634;Babylon;52.52584013251125;13.411522507667542;Indie Movie Theater
